player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,premium_discount_pct,player_name
184672,2019-06-30,18/19,1244,180,CD Leganés,Southampton,$0.00,"$7,500,000.00",-100.00%,Guido Carrillo
199369,2019-06-30,18/19,681,29,Real Sociedad,Everton,$0.00,"$4,000,000.00",-100.00%,Sandro Ramírez
210178,2019-06-30,18/19,897,281,Dep. La Coruña,Man City,$0.00,"$800,000.00",-100.00%,Pablo Marí
211325,2019-06-30,18/19,141,512,Galatasaray,Stoke City,$0.00,"$8,500,000.00",-100.00%,Badou Ndiaye
222813,2019-06-30,18/19,44,31,Hertha BSC,Liverpool,$0.00,"$20,000,000.00",-100.00%,Marko Grujić
224884,2019-06-30,18/19,1421,631,Stade Reims,Chelsea,$0.00,"$5,000,000.00",-100.00%,Abdul Rahman Baba
226739,2019-06-30,18/19,8054,281,Sydney FC,Man City,$0.00,"$350,000.00",-100.00%,Anthony Cáceres
232271,2019-06-30,18/19,940,180,Celta de Vigo,Southampton,$0.00,"$12,000,000.00",-100.00%,Sofiane Boufal
233124,2019-06-30,18/19,405,543,Aston Villa,Wolves,$0.00,"$1,000,000.00",-100.00%,Kortney Hause
236490,2019-06-30,18/19,416,631,Torino,Chelsea,$0.00,"$10,000,000.00",-100.00%,Ola Aina
236510,2019-06-30,18/19,1421,31,Stade Reims,Liverpool,$0.00,"$2,000,000.00",-100.00%,Sheyi Ojo
238407,2019-06-30,18/19,157,873,KAA Gent,Crystal Palace,$0.00,"$6,000,000.00",-100.00%,Alexander Sørloth
245744,2019-06-30,18/19,42,11,Hannover 96,Arsenal,$0.00,"$1,500,000.00",-100.00%,Takuma Asano
247555,2019-06-30,18/19,430,379,Fiorentina,West Ham,$0.00,"$8,000,000.00",-100.00%,Edimilson Fernandes
253765,2019-06-30,18/19,940,180,Celta de Vigo,Southampton,$0.00,"$12,000,000.00",-100.00%,Wesley Hoedt
261504,2019-06-30,18/19,12321,281,Girona,Man City,$0.00,"$3,000,000.00",-100.00%,Aleix García
277118,2019-06-30,18/19,415,281,Toulouse,Man City,$0.00,"$5,000,000.00",-100.00%,Manu García
293168,2019-06-30,18/19,371,1003,Celtic,Leicester,$0.00,"$11,000,000.00",-100.00%,Filip Benkovic
293200,2019-06-30,18/19,2410,29,CSKA Moscow,Everton,$0.00,"$20,000,000.00",-100.00%,Nikola Vlašić
295313,2019-06-30,18/19,29228,31,Mouscron,Liverpool,$0.00,"$4,500,000.00",-100.00%,Taiwo Awoniyi
314295,2019-06-30,18/19,167,379,Augsburg,West Ham,$0.00,"$4,000,000.00",-100.00%,Reece Oxford
315779,2019-06-30,18/19,16,631,Dortmund,Chelsea,$0.00,"$60,000,000.00",-100.00%,Christian Pulisic
341317,2019-06-30,18/19,371,984,Celtic,West Brom,$0.00,"$10,000,000.00",-100.00%,Oliver Burke
345654,2019-06-30,18/19,1403,281,Santos Laguna,Man City,$0.00,"$700,000.00",-100.00%,Marlos Moreno
354352,2019-06-30,18/19,1162,405,SM Caen,Aston Villa,$0.00,"$6,000,000.00",-100.00%,Frédéric Guilbert
361254,2019-06-30,18/19,472,543,UD Las Palmas,Wolves,$0.00,"$3,000,000.00",-100.00%,Rafa Mir
364861,2019-06-30,18/19,2381,1003,Sivasspor,Leicester,$0.00,"$3,000,000.00",-100.00%,Fousseni Diabaté
378293,2019-06-30,18/19,5358,281,SD Huesca,Man City,$0.00,"$2,000,000.00",-100.00%,Yangel Herrera
380415,2019-06-30,18/19,141,29,Galatasaray,Everton,$0.00,"$13,000,000.00",-100.00%,Henry Onyekuru
447661,2019-06-30,18/19,12321,281,Girona,Man City,$0.00,"$2,500,000.00",-100.00%,Douglas Luiz
80197,2019-05-31,18/19,762,984,Newcastle,West Brom,$0.00,"$15,000,000.00",-100.00%,Salomón Rondón
85177,2019-05-31,18/19,989,31,Bournemouth,Liverpool,$0.00,"$15,000,000.00",-100.00%,Nathaniel Clyne
93905,2019-05-31,18/19,641,29,Middlesbrough,Everton,$0.00,"$5,000,000.00",-100.00%,Muhamed Besic
111873,2019-05-31,18/19,1032,11,Reading,Arsenal,$0.00,"$1,000,000.00",-100.00%,Emiliano Martínez
157509,2019-05-31,18/19,29,631,Everton,Chelsea,$0.00,"$20,000,000.00",-100.00%,Kurt Zouma
196522,2019-05-31,18/19,984,762,West Brom,Newcastle,$0.00,"$12,000,000.00",-100.00%,Dwight Gayle
199527,2019-05-31,18/19,984,762,West Brom,Newcastle,$0.00,"$7,000,000.00",-100.00%,Jacob Murphy
215118,2019-05-31,18/19,931,11,Fulham,Arsenal,$0.00,"$14,000,000.00",-100.00%,Calum Chambers
226973,2019-05-31,18/19,164,180,Blackburn,Southampton,$0.00,"$1,500,000.00",-100.00%,Harrison Reed
236953,2019-05-31,18/19,703,379,Nott'm Forest,West Ham,$0.00,"$4,000,000.00",-100.00%,Sam Byram
242606,2019-05-31,18/19,358,379,Charlton,West Ham,$0.00,"$1,000,000.00",-100.00%,Josh Cullen
245893,2019-05-31,18/19,1032,631,Reading,Chelsea,$0.00,"$3,000,000.00",-100.00%,Matt Miazga
258879,2019-05-31,18/19,2964,985,Scunthorpe Utd.,Man Utd,$0.00,"$3,000,000.00",-100.00%,Cameron Borthwick-Jackson
258916,2019-05-31,18/19,350,29,Sheff Utd,Everton,$0.00,"$3,000,000.00",-100.00%,Kieran Dowell
271997,2019-05-31,18/19,677,1003,Ipswich,Leicester,$0.00,"$250,000.00",-100.00%,Callum Elder
279455,2019-05-31,18/19,22,31,Derby,Liverpool,$0.00,"$8,000,000.00",-100.00%,Harry Wilson
279471,2019-05-31,18/19,2793,164,Southend United,Blackburn,$0.00,"$100,000.00",-100.00%,Sam Hart
281404,2019-05-31,18/19,762,631,Newcastle,Chelsea,$0.00,"$10,000,000.00",-100.00%,Kenedy
298091,2019-05-31,18/19,11177,512,Fleetwood,Stoke City,$0.00,"$200,000.00",-100.00%,Harry Souttar
303254,2019-05-31,18/19,22,631,Derby,Chelsea,$0.00,"$7,000,000.00",-100.00%,Fikayo Tomori
315131,2019-05-31,18/19,931,985,Fulham,Man Utd,$0.00,"$7,000,000.00",-100.00%,Timothy Fosu-Mensah
324223,2019-05-31,18/19,677,405,Ipswich,Aston Villa,$0.00,"$1,000,000.00",-100.00%,James Bree
331726,2019-05-31,18/19,405,631,Aston Villa,Chelsea,$0.00,"$15,000,000.00",-100.00%,Tammy Abraham
337284,2019-05-31,18/19,1032,31,Reading,Liverpool,$0.00,"$900,000.00",-100.00%,Ovie Ejaria
342046,2019-05-31,18/19,405,985,Aston Villa,Man Utd,$0.00,"$5,000,000.00",-100.00%,Axel Tuanzebe
348623,2019-05-31,18/19,984,29,West Brom,Everton,$0.00,"$7,000,000.00",-100.00%,Mason Holgate
399369,2019-05-31,18/19,1071,29,Wigan,Everton,$0.00,"$2,500,000.00",-100.00%,Beni Baningime
28973,2019-05-20,18/19,124,180,Rangers,Southampton,$0.00,"$3,000,000.00",-100.00%,Steven Davis
243633,2019-05-20,18/19,2553,405,Kilmarnock FC,Aston Villa,$0.00,"$1,500,000.00",-100.00%,Aaron Tshibola
279457,2019-05-20,18/19,124,31,Rangers,Liverpool,$0.00,"$1,750,000.00",-100.00%,Ryan Kent
246579,2019-04-02,18/19,2727,1003,OH Leuven,Leicester,$0.00,"$2,500,000.00",-100.00%,Bartosz Kapustka
14044,2019-03-29,18/19,1088,641,Rochdale,Middlesbrough,$0.00,"$250,000.00",-100.00%,Andy Lonergan
264429,2019-02-22,18/19,1268,984,ADO Den Haag,West Brom,$0.00,"$1,500,000.00",-100.00%,Yuning Zhang
144303,2019-01-31,18/19,31,931,Liverpool,Fulham,$0.00,"$5,000,000.00",-100.00%,Lazar Markovic
165007,2019-01-31,18/19,131,11,Barcelona,Arsenal,$0.00,"$12,000,000.00",-100.00%,Denis Suárez
175446,2019-01-31,18/19,13,543,Atlético,Wolves,"$21,000,000.00","$12,000,000.00",75.00%,Jonny Otto
179184,2019-01-31,18/19,631,873,Chelsea,Crystal Palace,$0.00,"$30,000,000.00",-100.00%,Michy Batshuayi
199527,2019-01-31,18/19,762,984,Newcastle,West Brom,$0.00,"$7,000,000.00",-100.00%,Jacob Murphy
249565,2019-01-31,18/19,162,1003,Monaco,Leicester,$0.00,"$18,000,000.00",-100.00%,Youri Tielemans
253677,2019-01-31,18/19,989,405,Bournemouth,Aston Villa,$0.00,"$3,500,000.00",-100.00%,Tyrone Mings
272999,2019-01-31,18/19,51663,762,Atlanta,Newcastle,"$24,000,000.00","$15,000,000.00",60.00%,Miguel Almirón
311351,2019-01-31,18/19,371,289,Celtic,Sunderland,$0.00,"$750,000.00",-100.00%,Lewis Morgan
354352,2019-01-31,18/19,1162,405,SM Caen,Aston Villa,"$5,000,000.00","$7,000,000.00",-28.57%,Frédéric Guilbert
371003,2019-01-31,18/19,447,281,Hajduk Split,Man City,"$6,300,000.00","$550,000.00",1045.45%,Ante Palaversa
179184,2019-01-30,18/19,1049,631,Valencia,Chelsea,$0.00,"$30,000,000.00",-100.00%,Michy Batshuayi
224884,2019-01-28,18/19,33,631,FC Schalke 04,Chelsea,$0.00,"$5,000,000.00",-100.00%,Abdul Rahman Baba
352041,2019-01-25,18/19,585,873,São Paulo,Crystal Palace,$0.00,"$50,000.00",-100.00%,Lucas Perri
245893,2019-01-24,18/19,995,631,FC Nantes,Chelsea,$0.00,"$3,000,000.00",-100.00%,Matt Miazga
75471,2019-01-21,18/19,405,29,Aston Villa,Everton,$0.00,"$15,000,000.00",-100.00%,Yannick Bolasie
196722,2019-01-18,18/19,1123,355,Norwich,Bolton,,"$200,000.00",-100.00%,Remi Matthews
309841,2019-01-17,18/19,1020,405,Portsmouth,Aston Villa,$0.00,"$1,000,000.00",-100.00%,Andre Green
349300,2019-01-16,18/19,1084,379,Málaga CF,West Ham,$0.00,"$1,000,000.00",-100.00%,Sead Haksabanovic
355816,2019-01-14,18/19,9598,281,Kawasaki Front.,Man City,"$1,100,000.00","$700,000.00",57.14%,Ko Itakura
295313,2019-01-11,18/19,157,31,KAA Gent,Liverpool,$0.00,"$1,500,000.00",-100.00%,Taiwo Awoniyi
398065,2019-01-11,18/19,984,1003,West Brom,Leicester,$0.00,"$1,500,000.00",-100.00%,Harvey Barnes
396174,2019-01-09,18/19,24214,289,FC Burnley U23,Sunderland,$0.00,"$300,000.00",-100.00%,Jimmy Dunne
233124,2019-01-07,18/19,543,405,Wolves,Aston Villa,$0.00,"$1,000,000.00",-100.00%,Kortney Hause
286919,2019-01-07,18/19,1032,180,Reading,Southampton,$0.00,"$1,000,000.00",-100.00%,Josh Sims
426192,2019-01-04,18/19,703,164,Nott'm Forest,Blackburn,"$8,300,000.00","$5,000,000.00",66.00%,Ben Brereton Díaz
158534,2019-01-02,18/19,1071,289,Wigan,Sunderland,,"$750,000.00",-100.00%,Max Power
169801,2019-01-02,18/19,349,931,Barnsley FC,Fulham,$0.00,"$750,000.00",-100.00%,Cauley Woodrow
279471,2019-01-02,18/19,1088,164,Rochdale,Blackburn,$0.00,"$100,000.00",-100.00%,Sam Hart
315779,2019-01-02,18/19,16,631,Dortmund,Chelsea,"$64,000,000.00","$50,000,000.00",28.00%,Christian Pulisic
77001,2019-01-01,18/19,1110,641,Huddersfield,Middlesbrough,$0.00,"$4,000,000.00",-100.00%,Rajiv van La Parra
141573,2019-01-01,18/19,1028,641,Millwall,Middlesbrough,"$7,800,000.00","$5,000,000.00",56.00%,George Saville
180843,2019-01-01,18/19,475,543,Sint-Truiden,Wolves,$0.00,"$500,000.00",-100.00%,Paul Gladon
262545,2019-01-01,18/19,1088,31,Rochdale,Liverpool,$0.00,"$500,000.00",-100.00%,Connor Randall
337787,2019-01-01,18/19,899,543,Walsall,Wolves,$0.00,"$250,000.00",-100.00%,Connor Ronan
346707,2019-01-01,18/19,9253,762,Newcastle U23,Newcastle,,"$150,000.00",-100.00%,Sean Longstaff
348623,2019-01-01,18/19,29,984,Everton,West Brom,$0.00,"$7,000,000.00",-100.00%,Mason Holgate
444208,2019-01-01,18/19,36546,180,Southampt. U23,Southampton,,"$1,000,000.00",-100.00%,Michael Obafemi
226739,2018-12-31,18/19,25580,281,Melbourne City,Man City,$0.00,"$500,000.00",-100.00%,Anthony Cáceres
345654,2018-12-31,18/19,614,281,Flamengo,Man City,$0.00,"$500,000.00",-100.00%,Marlos Moreno
378293,2018-12-31,18/19,40058,281,New York City,Man City,$0.00,"$1,000,000.00",-100.00%,Yangel Herrera
337284,2018-12-15,18/19,124,31,Rangers,Liverpool,$0.00,"$900,000.00",-100.00%,Ovie Ejaria
141573,2018-08-31,18/19,1028,641,Millwall,Middlesbrough,$0.00,"$1,500,000.00",-100.00%,George Saville
331726,2018-08-31,18/19,631,405,Chelsea,Aston Villa,$0.00,"$10,000,000.00",-100.00%,Tammy Abraham
426192,2018-08-28,18/19,703,164,Nott'm Forest,Blackburn,$0.00,"$5,000,000.00",-100.00%,Ben Brereton Díaz
226973,2018-08-27,18/19,180,164,Southampton,Blackburn,$0.00,"$1,000,000.00",-100.00%,Harrison Reed
75471,2018-08-25,18/19,29,405,Everton,Aston Villa,$0.00,"$18,000,000.00",-100.00%,Yannick Bolasie
93905,2018-08-23,18/19,29,641,Everton,Middlesbrough,$0.00,"$5,000,000.00",-100.00%,Muhamed Besic
183720,2018-08-22,18/19,1082,405,LOSC Lille,Aston Villa,$0.00,"$5,000,000.00",-100.00%,Anwar El Ghazi
196722,2018-08-12,18/19,1123,355,Norwich,Bolton,$0.00,"$200,000.00",-100.00%,Remi Matthews
51471,2018-08-09,18/19,418,631,Real Madrid,Chelsea,$0.00,"$30,000,000.00",-100.00%,Mateo Kovacic
73185,2018-08-09,18/19,11,379,Arsenal,West Ham,"$4,400,000.00","$7,500,000.00",-41.33%,Lucas Pérez
108354,2018-08-09,18/19,2288,873,Swansea,Crystal Palace,$0.00,"$8,000,000.00",-100.00%,Jordan Ayew
134294,2018-08-09,18/19,31,180,Liverpool,Southampton,$0.00,"$8,000,000.00",-100.00%,Danny Ings
157509,2018-08-09,18/19,631,29,Chelsea,Everton,$0.00,"$15,000,000.00",-100.00%,Kurt Zouma
158534,2018-08-09,18/19,1071,289,Wigan,Sunderland,$0.00,"$750,000.00",-100.00%,Max Power
168157,2018-08-09,18/19,58,543,RSC Anderlecht,Wolves,$0.00,"$17,000,000.00",-100.00%,Leander Dendoncker
175169,2018-08-09,18/19,660,29,Shakhtar D.,Everton,$0.00,"$16,000,000.00",-100.00%,Bernard
207302,2018-08-09,18/19,368,931,Sevilla FC,Fulham,$0.00,"$12,000,000.00",-100.00%,Sergio Rico
214316,2018-08-09,18/19,13,931,Atlético,Fulham,$0.00,"$6,000,000.00",-100.00%,Luciano Vietto
221025,2018-08-09,18/19,131,29,Barcelona,Everton,$0.00,"$15,000,000.00",-100.00%,André Gomes
289446,2018-08-09,18/19,131,29,Barcelona,Everton,"$30,250,000.00","$20,000,000.00",51.25%,Yerry Mina
293168,2018-08-09,18/19,419,1003,Dinamo Zagreb,Leicester,"$14,500,000.00","$11,000,000.00",31.82%,Filip Benkovic
315131,2018-08-09,18/19,985,931,Man Utd,Fulham,$0.00,"$7,000,000.00",-100.00%,Timothy Fosu-Mensah
320141,2018-08-09,18/19,60,1003,Freiburg,Leicester,"$21,100,000.00","$18,000,000.00",17.22%,Çağlar Söyüncü
354361,2018-08-09,18/19,244,931,Marseille,Fulham,"$24,850,000.00","$18,000,000.00",38.06%,Frank Anguissa
399997,2018-08-09,18/19,25580,281,Melbourne City,Man City,"$890,000.00","$1,500,000.00",-40.67%,Daniel Arzani
192279,2018-08-08,18/19,621,631,Athletic Club,Chelsea,"$80,000,000.00","$20,000,000.00",300.00%,Kepa Arrizabalaga
193116,2018-08-08,18/19,903,405,Hibernian FC,Aston Villa,"$3,100,000.00","$1,750,000.00",77.14%,John McGinn
204103,2018-08-08,18/19,641,543,Middlesbrough,Wolves,"$20,000,000.00","$8,000,000.00",150.00%,Adama Traoré
73517,2018-08-07,18/19,4795,405,FC Ingolstadt,Aston Villa,"$3,000,000.00","$800,000.00",275.00%,Ørjan Nyland
215118,2018-08-07,18/19,11,931,Arsenal,Fulham,$0.00,"$14,000,000.00",-100.00%,Calum Chambers
80197,2018-08-06,18/19,984,762,West Brom,Newcastle,$0.00,"$13,000,000.00",-100.00%,Salomón Rondón
196522,2018-08-06,18/19,762,984,Newcastle,West Brom,$0.00,"$10,000,000.00",-100.00%,Dwight Gayle
250426,2018-08-06,18/19,762,164,Newcastle,Blackburn,"$1,900,000.00","$1,500,000.00",26.67%,Adam Armstrong
342046,2018-08-06,18/19,985,405,Man Utd,Aston Villa,$0.00,"$1,000,000.00",-100.00%,Axel Tuanzebe
118287,2018-08-05,18/19,162,1003,Monaco,Leicester,"$14,000,000.00","$4,000,000.00",250.00%,Rachid Ghezzal
258878,2018-08-03,18/19,9265,984,Man City U23,West Brom,$0.00,"$1,000,000.00",-100.00%,Tosin Adarabioyo
14044,2018-08-02,18/19,399,641,Leeds,Middlesbrough,$0.00,"$350,000.00",-100.00%,Andy Lonergan
66934,2018-08-02,18/19,379,873,West Ham,Crystal Palace,"$10,700,000.00","$12,000,000.00",-10.83%,Cheikhou Kouyaté
230541,2018-08-02,18/19,39,762,Mainz,Newcastle,"$10,700,000.00","$6,000,000.00",78.33%,Yoshinori Muto
126664,2018-08-01,18/19,131,29,Barcelona,Everton,"$20,200,000.00","$15,000,000.00",34.67%,Lucas Digne
326363,2018-08-01,18/19,13,405,Atlético,Aston Villa,$0.00,"$1,000,000.00",-100.00%,André Moreira
340460,2018-07-31,18/19,1269,281,PEC Zwolle,Man City,"$2,500,000.00","$2,500,000.00",0.00%,Philippe Sandler
51152,2018-07-30,18/19,762,931,Newcastle,Fulham,"$24,700,000.00","$15,000,000.00",64.67%,Aleksandar Mitrović
63223,2018-07-30,18/19,358,355,Charlton,Bolton,"$225,000.00","$300,000.00",-25.00%,Josh Magennis
258216,2018-07-30,18/19,9250,164,Chelsea U23,Blackburn,$0.00,"$1,500,000.00",-100.00%,Kasey Palmer
282939,2018-07-30,18/19,2805,289,Wycombe,Sunderland,,"$150,000.00",-100.00%,Luke O'Nien
146509,2018-07-28,18/19,2964,984,Scunthorpe Utd.,West Brom,"$840,000.00","$200,000.00",320.00%,Conor Townsend
195628,2018-07-28,18/19,1072,289,Peterborough,Sunderland,"$225,000.00","$400,000.00",-43.75%,Jack Baldwin
135343,2018-07-26,18/19,897,762,Dep. La Coruña,Newcastle,"$4,000,000.00","$3,000,000.00",33.33%,Fabian Schär
175446,2018-07-26,18/19,13,543,Atlético,Wolves,$0.00,"$12,000,000.00",-100.00%,Jonny Otto
29364,2018-07-24,18/19,162,543,Monaco,Wolves,"$5,600,000.00","$10,000,000.00",-44.00%,João Moutinho
378710,2018-07-24,18/19,1010,29,Watford,Everton,"$39,200,000.00","$25,000,000.00",56.80%,Richarlison
398065,2018-07-24,18/19,1003,984,Leicester,West Brom,$0.00,"$250,000.00",-100.00%,Harvey Barnes
203026,2018-07-20,18/19,31,1003,Liverpool,Leicester,"$14,000,000.00","$2,500,000.00",460.00%,Danny Ward
105470,2018-07-19,18/19,12,31,Roma,Liverpool,"$72,500,000.00","$60,000,000.00",20.83%,Alisson
130768,2018-07-16,18/19,1032,984,Reading,West Brom,$0.00,"$400,000.00",-100.00%,Jonathan Bond
159372,2018-07-15,18/19,398,379,Lazio,West Ham,"$38,000,000.00","$30,000,000.00",26.67%,Felipe Anderson
102017,2018-07-14,18/19,6195,631,Napoli,Chelsea,"$57,000,000.00","$50,000,000.00",14.00%,Jorginho
285548,2018-07-14,18/19,199,379,Corinthians,West Ham,"$4,000,000.00","$5,000,000.00",-20.00%,Fabián Balbuena
86792,2018-07-13,18/19,512,31,Stoke City,Liverpool,"$14,700,000.00","$18,000,000.00",-18.33%,Xherdan Shaqiri
99331,2018-07-13,18/19,18,180,Mönchengladbach,Southampton,"$25,000,000.00","$14,000,000.00",78.57%,Jannik Vestergaard
69015,2018-07-11,18/19,16,379,Dortmund,West Ham,"$20,000,000.00","$23,000,000.00",-13.04%,Andriy Yarmolenko
465830,2018-07-11,18/19,1158,11,FC Lorient,Arsenal,"$8,000,000.00","$2,500,000.00",220.00%,Mattéo Guendouzi
117469,2018-07-10,18/19,3,355,1.FC Köln,Bolton,$0.00,"$1,000,000.00",-100.00%,Paweł Olkowski
171424,2018-07-10,18/19,1003,281,Leicester,Man City,"$67,800,000.00","$50,000,000.00",35.60%,Riyad Mahrez
201574,2018-07-10,18/19,281,180,Man City,Southampton,"$11,300,000.00","$2,000,000.00",465.00%,Angus Gunn
318077,2018-07-10,18/19,1038,11,Sampdoria,Arsenal,"$28,650,000.00","$30,000,000.00",-4.50%,Lucas Torreira
110864,2018-07-03,18/19,985,984,Man Utd,West Brom,"$7,350,000.00","$2,500,000.00",194.00%,Sam Johnstone
34322,2018-07-02,18/19,16,11,Bor. Dortmund,Arsenal,"$16,000,000.00","$20,000,000.00",-20.00%,Sokratis Papastathopoulos
29692,2018-07-01,18/19,2288,379,Swansea,West Ham,"$8,000,000.00","$5,000,000.00",60.00%,Lukasz Fabianski
42412,2018-07-01,18/19,984,1003,West Brom,Leicester,"$4,000,000.00","$15,000,000.00",-73.33%,Jonny Evans
45026,2018-07-01,18/19,336,543,Sporting,Wolves,"$18,000,000.00","$16,000,000.00",12.50%,Rui Patrício
64399,2018-07-01,18/19,3709,873,Getafe,Crystal Palace,$0.00,"$5,000,000.00",-100.00%,Vicente Guaita
72476,2018-07-01,18/19,15,11,Leverkusen,Arsenal,"$25,000,000.00","$20,000,000.00",25.00%,Bernd Leno
74960,2018-07-01,18/19,197,762,Sparta Prague,Newcastle,"$4,000,000.00","$4,000,000.00",0.00%,Martin Dúbravka
81796,2018-07-01,18/19,2288,762,Swansea,Newcastle,$0.00,"$7,000,000.00",-100.00%,Sung-yueng Ki
92983,2018-07-01,18/19,43,289,Heart of Midl.,Sunderland,$0.00,"$400,000.00",-100.00%,Jon McLaughlin
130765,2018-07-01,18/19,371,180,Celtic,Southampton,"$7,950,000.00","$2,000,000.00",297.50%,Stuart Armstrong
140191,2018-07-01,18/19,931,379,Fulham,West Ham,$0.00,"$4,000,000.00",-100.00%,Ryan Fredericks
142310,2018-07-01,18/19,720,543,Porto,Wolves,"$12,000,000.00","$5,000,000.00",140.00%,Willy Boly
167268,2018-07-01,18/19,289,641,Sunderland,Middlesbrough,"$5,700,000.00","$3,000,000.00",90.00%,Paddy McNair
183293,2018-07-01,18/19,988,164,Oxford United,Blackburn,,"$200,000.00",-100.00%,Joe Rothwell
186644,2018-07-01,18/19,26,180,Basel,Southampton,"$18,000,000.00","$8,500,000.00",111.76%,Mohamed Elyounoussi
189186,2018-07-01,18/19,3207,289,Boluspor,Sunderland,$0.00,"$100,000.00",-100.00%,Alim Öztürk
191614,2018-07-01,18/19,660,985,Shakhtar D.,Man Utd,"$59,000,000.00","$32,000,000.00",84.38%,Fred
206040,2018-07-01,18/19,294,543,Benfica,Wolves,$0.00,"$15,000,000.00",-100.00%,Raúl Jiménez
215876,2018-07-01,18/19,720,1003,Porto,Leicester,"$22,000,000.00","$20,000,000.00",10.00%,Ricardo Pereira
225693,2018-07-01,18/19,162,31,Monaco,Liverpool,"$45,000,000.00","$45,000,000.00",0.00%,Fabinho
258879,2018-07-01,18/19,9251,985,Man Utd U23,Man Utd,,"$3,000,000.00",-100.00%,Cameron Borthwick-Jackson
272622,2018-07-01,18/19,415,379,Toulouse,West Ham,"$25,000,000.00","$22,000,000.00",13.64%,Issa Diop
277118,2018-07-01,18/19,9265,281,Man City U23,Man City,,"$2,000,000.00",-100.00%,Manu García
279455,2018-07-01,18/19,9252,31,Liverpool U23,Liverpool,,"$1,000,000.00",-100.00%,Harry Wilson
279457,2018-07-01,18/19,9252,31,Liverpool U23,Liverpool,,"$1,500,000.00",-100.00%,Ryan Kent
294057,2018-07-01,18/19,1123,1003,Norwich,Leicester,"$25,000,000.00","$10,000,000.00",150.00%,James Maddison
302215,2018-07-01,18/19,23826,31,RB Leipzig,Liverpool,"$60,000,000.00","$65,000,000.00",-7.69%,Naby Keïta
338424,2018-07-01,18/19,16,762,Dortmund,Newcastle,"$7,000,000.00","$10,000,000.00",-30.00%,Mikel Merino
338673,2018-07-01,18/19,24219,512,Stoke City U23,Stoke City,,"$250,000.00",-100.00%,Thibaud Verlinden
340950,2018-07-01,18/19,13,543,Atlético,Wolves,"$14,000,000.00","$12,000,000.00",16.67%,Diogo Jota
357147,2018-07-01,18/19,720,985,Porto,Man Utd,"$22,000,000.00","$15,000,000.00",46.67%,Diogo Dalot
357158,2018-07-01,18/19,162,543,Monaco,Wolves,"$2,250,000.00","$500,000.00",350.00%,Rúben Vinagre
398065,2018-07-01,18/19,39341,1003,Leicester U23,Leicester,,"$250,000.00",-100.00%,Harvey Barnes
409106,2018-07-01,18/19,3349,512,Feirense,Stoke City,"$7,200,000.00","$1,500,000.00",380.00%,Peter Etebo
55687,2018-06-30,17/18,1096,405,Royal Antwerp,Aston Villa,$0.00,"$1,300,000.00",-100.00%,Ritchie De Laet
73185,2018-06-30,17/18,897,11,Dep. La Coruña,Arsenal,$0.00,"$7,500,000.00",-100.00%,Lucas Pérez
74228,2018-06-30,17/18,12321,512,Girona,Stoke City,$0.00,"$2,500,000.00",-100.00%,Marc Muniesa
95732,2018-06-30,17/18,40,641,G. Bordeaux,Middlesbrough,$0.00,"$8,000,000.00",-100.00%,Martin Braithwaite
103565,2018-06-30,17/18,273,289,Stade Rennais,Sunderland,$0.00,"$10,000,000.00",-100.00%,Wahbi Khazri
104223,2018-06-30,17/18,2282,180,Club Brugge,Southampton,$0.00,"$6,500,000.00",-100.00%,Jordy Clasie
111051,2018-06-30,17/18,417,1003,Nice,Leicester,$0.00,"$5,000,000.00",-100.00%,Nampalys Mendy
111873,2018-06-30,17/18,3709,11,Getafe,Arsenal,$0.00,"$1,000,000.00",-100.00%,Emiliano Martínez
127202,2018-06-30,17/18,58,762,RSC Anderlecht,Newcastle,$0.00,"$4,500,000.00",-100.00%,Matz Sels
127987,2018-06-30,17/18,897,405,Dep. La Coruña,Aston Villa,$0.00,"$1,000,000.00",-100.00%,Carles Gil
129592,2018-06-30,17/18,3508,641,Zulte Waregem,Middlesbrough,$0.00,"$1,800,000.00",-100.00%,Julien De Sart
